State,Year,revratio_all,revratio_lo,revratio_st,revratio_fe,revratio_stlo,revratio_stfe,revratio_lofe,adjrevratio_all,adjrevratio_lo,adjrevratio_st,adjrevratio_fe,adjrevratio_stlo,adjrevratio_stfe,adjrevratio_lofe,revpp_all_2015dol,revpp_lo_2015dol,revpp_st_2015dol,revpp_fe_2015dol,revpp_stlo_2015dol,revpp_stfe_2015dol,revpp_lofe_2015dol,adj_revpp_all_2015dol,adj_revpp_lo_2015dol,adj_revpp_st_2015dol,adj_revpp_fe_2015dol,adj_revpp_stlo_2015dol,adj_revpp_stfe_2015dol,adj_revpp_lofe_2015dol
"VA",2002,.9828671,.8489224,1.115368,1.307018,.961851,1.140795,.8952567,1.032749,.892735,1.162783,1.352078,1.011178,1.188047,.9420699,11200.69,5965.013,4527.691,707.9859,10492.7,5235.677,6672.999,11183.87,5785.001,4664.75,734.1175,10449.75,5398.868,6519.119
"VA",2003,.9839188,.8585896,1.114389,1.278759,.9635735,1.138047,.9026135,1.02871,.8976859,1.156263,1.320428,1.007723,1.180003,.9447372,11470.06,6234.411,4470.023,765.6281,10704.43,5235.651,7000.039,11353.63,5992.709,4573.358,787.5645,10566.07,5360.922,6780.273
"VA",2004,.980355,.8627299,1.104594,1.259148,.9603326,1.127944,.9053319,1.02632,.9031024,1.147324,1.301878,1.005618,1.170786,.9488159,11705.83,6429.588,4467.746,808.4929,10897.33,5276.239,7238.081,11336.15,6035.218,4484.812,816.1186,10520.03,5300.93,6851.336
"VA",2005,.9779139,.8246524,1.131294,1.319416,.9539419,1.158144,.8782016,1.033955,.8726747,1.183186,1.373118,1.009027,1.210418,.9306554,12240.24,6494.782,4910.082,835.3727,11404.86,5745.455,7330.154,11684.02,5988.616,4863.483,831.9258,10852.1,5695.409,6820.542
"VA",2006,.9665901,.8199844,1.122652,1.290065,.9444349,1.146557,.868966,1.024105,.8718959,1.173639,1.342845,1.001214,1.197925,.9244781,12669.39,6873.869,4955.699,839.8207,11829.57,5795.52,7713.69,12002.22,6296.778,4874.336,831.1097,11171.11,5705.446,7127.888
"VA",2007,.9761748,.8384861,1.10842,1.308542,.9546602,1.134584,.8864522,1.031974,.8887419,1.159539,1.360178,1.009754,1.185937,.9401528,13200.16,6947.688,5418.611,833.8595,12366.3,6252.471,7781.547,12568.29,6402.15,5338.663,827.4811,11740.81,6166.144,7229.631
"VA",2008,.9765211,.8361603,1.121076,1.297433,.956479,1.143797,.8811619,1.034081,.8883377,1.172864,1.352411,1.013282,1.196118,.9367576,13151.08,7030.583,5317.72,802.7728,12348.3,6120.493,7833.356,12535.29,6485.03,5252.36,797.8989,11737.39,6050.259,7282.929
"VA",2009,.9874151,.8491195,1.125387,1.291822,.9686972,1.14609,.8924207,1.043533,.8998993,1.175705,1.347439,1.024063,1.197101,.9466068,13594.61,7135.443,5641.047,818.123,12776.49,6459.17,7953.566,12962.3,6575.762,5575.987,810.5473,12151.75,6386.535,7386.31
"VA",2010,.9869129,.8511775,1.122077,1.227493,.9602032,1.14487,.9101409,1.042962,.9015861,1.172524,1.281665,1.015287,1.196149,.9648737,12975.77,6854.567,4783.659,1337.543,11638.23,6121.202,8192.11,12319.82,6289.024,4711.075,1319.722,11000.1,6030.797,7608.746
"VA",2011,.9770041,.854386,1.101693,1.211174,.9525434,1.124503,.9070591,1.030965,.9022891,1.152524,1.264108,1.005534,1.175856,.9589549,12300.14,6598.245,4499.441,1202.454,11097.69,5701.895,7800.699,11614.55,6038.662,4395.611,1180.278,10434.27,5575.889,7218.94
"VA",2012,.9792959,.8471259,1.102441,1.28379,.9499049,1.137514,.9078616,1.036706,.8984,1.156067,1.338475,1.006135,1.191643,.9636554,12204.67,6524.174,4559.418,1121.074,11083.59,5680.493,7645.248,11498.87,5956.452,4439.461,1102.961,10395.91,5542.421,7059.412
"VA",2013,.9711815,.8462515,1.089785,1.331287,.9444606,1.127316,.8998947,1.029614,.898603,1.145651,1.386737,1.001747,1.183615,.9562697,12271.13,6693.823,4685.584,891.7175,11379.41,5577.302,7585.541,11502.33,6098.512,4528.665,875.1488,10627.18,5403.814,6973.661
"VA",2014,.9726239,.8565758,1.089839,1.273388,.9523508,1.115722,.8993507,1.0263,.9048078,1.140918,1.326452,1.005168,1.167282,.9508063,12029.69,6526.806,4708.878,794.0072,11235.68,5502.886,7320.813,11274.3,5946.018,4553.558,774.7275,10499.58,5328.286,6720.746
"VA",2015,.9716616,.8406994,1.106446,1.300043,.9502487,1.132887,.8865703,1.033983,.8969551,1.165724,1.359881,1.011747,1.192468,.9462191,12350.23,6689.455,4869.913,790.8673,11559.37,5660.78,7480.322,11558.51,6080.722,4706.071,771.713,10786.79,5477.784,6852.435
"VT",1995,1.001403,.9186674,1.224203,1.272366,.9959958,1.227723,.927871,1.007558,.9245917,1.230363,1.277594,1.002164,1.23381,.9337944,13228.93,9594.673,3367.323,266.9347,12962,3634.257,9861.607,16456.63,11925.55,4198.699,332.3808,16124.25,4531.08,12257.93
"VT",1996,.9968623,.923588,1.209608,1.282649,.9908029,1.215653,.9332714,1.002215,.9288363,1.214876,1.285771,.9962031,1.220731,.9384677,13169.87,9786.399,3101.448,282.0182,12887.85,3383.466,10068.42,16388.08,12169.57,3867.693,350.809,16037.27,4218.502,12520.38
"VT",1997,1.002452,.9298852,1.202155,1.295999,.9962552,1.209635,.939828,1.006391,.933688,1.206565,1.296788,1.000256,1.213755,.9435575,13438.8,9877.048,3275.36,286.3942,13152.41,3561.755,10163.44,16742.18,12301.61,4083.674,356.9014,16385.28,4440.575,12658.51
"VT",1998,1.000529,.9261507,1.199952,1.305731,.9940782,1.208256,.936529,1.005975,.9317988,1.204547,1.305571,.9996462,1.212454,.9420207,14117.91,10317.76,3498.944,301.2084,13816.7,3800.152,10618.96,17421.42,12721.28,4328.887,371.2503,17050.17,4700.138,13092.53
"VT",1999,1.008675,.822545,1.104957,1.350323,1.000387,1.114058,.8549952,1.0129,.8267685,1.109758,1.348505,1.004752,1.118632,.8588097,14624.59,5189.268,9077.243,358.0774,14266.51,9435.32,5547.345,17665.69,6281.592,10951.45,432.6508,17233.04,11384.1,6714.243
"VT",2000,1.013701,.8371567,1.103463,1.299513,1.006243,1.111203,.8680028,1.019135,.8418987,1.109704,1.299799,1.011802,1.117224,.8724446,14902.13,5220.505,9293.192,388.4332,14513.7,9681.626,5608.938,18017.55,6320.068,11227.47,470.0107,17547.54,11697.48,6790.079
"VT",2001,1.014677,.8485049,1.110804,1.314468,1.007305,1.118753,.8758389,1.021784,.8547602,1.118845,1.316464,1.01454,1.126561,.8818129,15766.39,5982.768,9395.225,388.3982,15377.99,9783.623,6371.166,18708.65,7105.691,11142.41,460.5486,18248.1,11602.96,7566.24
"VT",2002,1.018588,.8573959,1.11302,1.341294,1.01036,1.122348,.8862824,1.026533,.8644843,1.12191,1.345788,1.018387,1.131074,.893199,16727.28,6452.238,9846.636,428.4063,16298.87,10275.04,6880.645,19960.89,7709.309,11740.17,511.4177,19449.48,12251.59,8220.727
"VT",2003,1.017228,.8600433,1.111208,1.401868,1.007125,1.123686,.8923395,1.022499,.8652866,1.116953,1.40207,1.012545,1.129183,.8972,17291.54,6882.154,9951.303,458.0879,16833.46,10409.39,7340.242,20613.7,8213.946,11854.77,544.9841,20068.71,12399.75,8758.931
"VT",2004,1.017864,.8594058,1.110338,1.446586,1.004418,1.127647,.9000154,1.022032,.8638682,1.11499,1.443563,1.008849,1.131874,.9038043,17874.59,7220.782,10091.22,562.583,17312,10653.8,7783.365,21234.8,8590.614,11978.08,666.1102,20568.7,12644.19,9256.725
"VT",2005,1.015835,.868313,1.056082,1.354634,1.0065,1.066857,.9142662,1.018992,.8703983,1.060001,1.353259,1.009807,1.070565,.9158027,18567.32,4698.932,13353.12,515.2698,18052.05,13868.39,5214.202,22045.06,5593.082,15842.17,609.8126,21435.25,16451.98,6202.895
"VT",2006,1.008756,.8572892,1.050043,1.356232,.9993476,1.060894,.9038621,1.013733,.8608551,1.056055,1.355478,1.004524,1.066631,.906669,19349.85,4879.988,13942.01,527.8466,18822,14469.86,5407.834,22897.79,5796.34,16480.07,621.3715,22276.41,17101.44,6417.712
"VT",2007,1.01453,.9009839,1.045705,1.292371,1.008018,1.053281,.9333001,1.02199,.9068339,1.05412,1.296231,1.015595,1.061532,.9387084,20543.03,5168.888,14890.9,483.2452,20059.78,15374.14,5652.133,24160.73,6106.015,17489.34,565.3761,23595.36,18054.72,6671.391
"VT",2008,1.017949,.8947945,1.051377,1.273968,1.01207,1.057999,.926576,1.0248,.9006576,1.058912,1.277232,1.019041,1.065373,.9319264,20688.11,5013.604,15198.03,476.4706,20211.64,15674.5,5490.075,24266.7,5902.442,17809.18,555.0736,23711.63,18364.26,6457.516
"VT",2009,1.013764,.9971209,1.00652,1.308065,1.00566,1.01539,1.069064,1.019641,1.002031,1.012608,1.311653,1.01164,1.021364,1.073333,18734.9,1664.678,16551.57,518.647,18216.25,17070.22,2183.325,21999.8,1957.105,19436.75,605.9465,21393.86,20042.7,2563.052
"VT",2010,.9934452,.9712395,.9854446,1.144072,.9841462,.995537,1.040915,.9972931,.9759598,.9893826,1.145854,.9881529,.9993081,1.044217,18583.3,1595.166,15886.3,1101.834,17481.47,16988.13,2696.999,21998.33,1893.248,18805.33,1299.751,20698.58,20105.08,3193
"VT",2011,.9854598,.9590192,.981759,1.155331,.9798588,.9877868,1.014564,.9911876,.965232,.9874904,1.160291,.985629,.9934742,1.020271,17746.61,1430.777,15737.2,578.6312,17167.98,16315.83,2009.408,21045.12,1698.326,18662.71,684.0855,20361.04,19346.8,2382.411
"VT",2012,.9944523,.9421171,.9910089,1.192959,.9869735,.9989749,1.020732,.9996829,.947053,.9963754,1.196193,.9923009,1.004236,1.024931,17733.6,1400.494,15671.82,661.2891,17072.31,16333.11,2061.783,20949.69,1656.025,18514.88,778.784,20170.9,19293.66,2434.809
"VT",2013,.9914593,.9353002,.9920684,1.141855,.9875743,.9961558,.9861184,.9980631,.9412423,.9987644,1.148226,.9942108,1.002815,.9919022,17940.86,1374.345,16105.8,460.7078,17480.15,16566.51,1835.053,21022.82,1610.504,18876.13,536.187,20486.63,19412.31,2146.691
"VT",2014,.9988409,.9704838,.9953256,1.279919,.9934059,1.001167,1.032414,1.004273,.9767063,1.000811,1.281309,.9989474,1.006537,1.037355,18684.82,1410.993,16905.63,368.192,18316.63,17273.82,1779.185,21890.48,1654.534,19807.27,428.6718,21461.81,20235.95,2083.206
"VT",2015,1.007891,.9488683,.9996554,1.254423,.9944288,1.014274,1.054795,1.012129,.9549241,1.003866,1.255922,.9988037,1.01835,1.058987,21571.99,2089.221,18330.65,1152.116,20419.87,19482.77,3241.337,24829.75,2417.562,21085.35,1326.837,23502.91,22412.19,3744.399
"WA",1995,1.003019,.9177237,1.012257,1.299184,.9863511,1.032901,.9827166,1.016369,.9301189,1.025517,1.309743,.9996258,1.046163,.9960772,9773.779,2508.222,6725.203,540.3536,9233.425,7265.556,3048.576,10083.81,2560.685,6958.439,564.6816,9519.124,7523.121,3125.367
"WA",1996,1.008932,.9276224,1.018244,1.309297,.9926118,1.038741,.9891255,1.024437,.9407998,1.033978,1.324376,1.007887,1.054649,1.003943,9870.641,2619.796,6722.176,528.6693,9341.972,7250.845,3148.465,10182.17,2672.5,6956.345,553.3237,9628.845,7509.668,3225.824
"WA",1997,1.006683,.9241614,1.017815,1.301,.9904792,1.038243,.9839609,1.02331,.9381403,1.034771,1.317697,1.006851,1.055395,.9996768,9940.65,2719.483,6681.876,539.2917,9401.359,7221.168,3258.775,10242.06,2770.51,6907.782,563.771,9678.292,7471.553,3334.281
"WA",1998,1.007716,.9154068,1.022701,1.290334,.9906089,1.043977,.9785132,1.02606,.9310902,1.041265,1.308978,1.008661,1.06277,.9961073,9993.504,2786.242,6616.883,590.3786,9403.125,7207.262,3376.621,10282.02,2832.818,6832.692,616.5106,9665.51,7449.203,3449.328
"WA",1999,1.005389,.9065478,1.024633,1.274913,.9881598,1.045822,.9697124,1.025612,.9235821,1.045223,1.29523,1.008064,1.066644,.9888555,10178.02,2921.736,6626.093,630.1897,9547.828,7256.282,3551.926,10334.93,2930.066,6754.1,650.7661,9684.166,7404.866,3580.832
"WA",2000,.9978849,.8898809,1.018976,1.290069,.9777939,1.043839,.9608446,1.023289,.9118184,1.044537,1.316786,1.002712,1.069818,.9855147,10253.61,3023.912,6548.654,681.0422,9572.566,7229.696,3704.954,10258.42,2983.819,6580.744,693.8593,9564.563,7274.604,3677.678
"WA",2001,1.009488,.8944414,1.033691,1.28761,.9889929,1.05855,.9678484,1.035353,.915935,1.060036,1.314241,1.014375,1.085251,.992348,10569.03,3118.689,6702.187,748.1564,9820.876,7450.343,3866.846,10547.12,3066.465,6719.623,761.0299,9786.088,7480.653,3827.495
"WA",2002,1.009231,.9086262,1.024041,1.281957,.9870644,1.051591,.9841723,1.033443,.9288869,1.048411,1.307725,1.010613,1.076552,1.007823,10770.23,3152.834,6781.446,835.9529,9934.28,7617.399,3988.787,10828.21,3121.8,6847.193,859.2134,9968.993,7706.407,3981.013
"WA",2003,1.008632,.9281552,1.015674,1.255295,.9873156,1.042836,.997034,1.026659,.9436895,1.033657,1.273748,1.004837,1.061267,1.015021,10874.4,3210.532,6772.053,891.8107,9982.585,7663.864,4102.343,10880.57,3169.282,6800.97,910.3153,9970.252,7711.285,4079.598
"WA",2004,1.01231,.9333695,1.019919,1.243633,.9914483,1.046422,1.000129,1.0288,.947124,1.036537,1.260777,1.007464,1.063432,1.016283,10802.15,3225.431,6655.823,920.8905,9881.255,7576.714,4146.322,10781.47,3175.789,6669.838,935.8403,9845.627,7605.678,4111.629
"WA",2005,1.007082,.9067204,1.020778,1.271932,.9827253,1.051236,.9856386,1.028881,.925422,1.042667,1.294676,1.003998,1.073556,1.007062,10876.52,3279.641,6649.25,947.6248,9928.891,7596.875,4227.266,10787.06,3209.483,6622.268,955.308,9831.752,7577.576,4164.792
"WA",2006,1.010151,.9081759,1.029516,1.260211,.9883604,1.056393,.9801337,1.030608,.9249921,1.050284,1.282328,1.008283,1.077598,.9997515,11030.09,3394.126,6722.142,913.8192,10116.27,7635.961,4307.946,10895.38,3307.433,6670.451,917.4996,9977.885,7587.951,4224.933
"WA",2007,1.005875,.912859,1.022036,1.263504,.9849991,1.048414,.9804673,1.02754,.9295065,1.044523,1.28824,1.006017,1.07143,1.00047,11532.28,3576.21,7063.366,892.705,10639.58,7956.071,4468.916,11436.64,3492.939,7042.76,900.9429,10535.7,7943.703,4393.882
"WA",2008,1.007875,.8970509,1.033349,1.247288,.9889776,1.055764,.9653993,1.033293,.9180912,1.059189,1.275152,1.013867,1.082039,.9895163,11732.78,3492.427,7356.991,883.3572,10849.42,8240.349,4375.785,11698.83,3429.794,7373.745,895.296,10803.54,8269.041,4325.09
"WA",2009,1.003666,.8819665,1.035004,1.157237,.9848792,1.053818,.9568214,1.026566,.9007233,1.058119,1.182354,1.007252,1.077353,.9788061,12561.91,3602.228,7560.4,1399.282,11162.63,8959.682,5001.51,12622.43,3564.337,7634.943,1423.153,11199.28,9058.096,4987.49
"WA",2010,1.008131,.8962385,1.028192,1.212316,.9830751,1.057129,.9797189,1.025137,.9100021,1.045406,1.228751,.9997382,1.074449,.9960614,12273.05,3671.398,7216.799,1384.857,10888.2,8601.656,5056.255,12356.33,3637.864,7303.996,1414.465,10941.86,8718.461,5052.329
"WA",2011,1.002625,.8910809,1.034145,1.168918,.9826399,1.055453,.9606174,1.021315,.9071851,1.052921,1.187217,1.001102,1.074274,.9786512,11779.29,3715.806,6764.908,1298.578,10480.71,8063.486,5014.383,11800.23,3669.607,6813.97,1316.651,10483.58,8130.621,4986.259
"WA",2012,1.005477,.8959214,1.037305,1.221197,.9864789,1.059532,.9599265,1.024919,.9129381,1.056582,1.239452,1.00571,1.078847,.9788277,11594.62,3761.096,6861.465,972.058,10622.56,7833.523,4733.154,11575.88,3692.993,6897.847,985.0405,10590.84,7882.888,4678.034
"WA",2013,1.011464,.9102563,1.038042,1.244831,.9917319,1.062254,.9735491,1.028792,.9258464,1.05521,1.259051,1.009018,1.079229,.9904453,11640.79,3821.839,6874.877,944.0725,10696.72,7818.949,4765.911,11631.76,3757.168,6918.262,956.3266,10675.43,7874.588,4713.495
"WA",2014,1.007571,.8970901,1.04047,1.227667,.9903924,1.060519,.957471,1.027149,.9147856,1.059809,1.244915,1.009926,1.079723,.9765015,12127.2,3860.419,7358.258,908.5215,11218.68,8266.779,4768.94,12113.09,3792.807,7402.068,918.2122,11194.88,8320.28,4711.02
"WA",2015,1.001084,.876036,1.044001,1.20984,.9856347,1.060895,.9346469,1.025864,.8988737,1.068254,1.233706,1.010259,1.085209,.9590932,12546.71,3986.227,7669.867,890.6169,11656.09,8560.484,4876.843,12521.19,3915.028,7705.554,900.6038,11620.58,8606.158,4815.632
"WI",1995,1.012632,.8362076,1.167892,1.74816,.983723,1.215008,.8964932,1.000892,.8354864,1.143467,1.699559,.9734747,1.18825,.8928403,10775.95,5628.968,4701.644,445.3347,10330.61,5146.979,6074.303,11547.51,6004.893,5068.091,474.522,11072.98,5542.613,6479.415
"WI",1996,1.029251,.8511614,1.177433,1.690312,1.002111,1.219235,.9107232,1.020749,.8532655,1.15712,1.652674,.9948456,1.197191,.9102502,10980.3,5543.735,4968.432,468.1345,10512.17,5436.566,6011.869,11765.19,5911.656,5354.292,499.2383,11265.95,5853.531,6410.894
"WI",1997,1.020327,.8468307,1.117122,1.668957,.9934567,1.156273,.9150883,1.016045,.8526667,1.104978,1.638979,.9903306,1.142537,.9181509,11264.63,4844.687,5936.598,483.3488,10781.28,6419.946,5328.035,12073.99,5164.286,6394.859,514.842,11559.14,6909.701,5679.127
"WI",1998,1.022739,.8452332,1.118015,1.637552,.9956474,1.156459,.9160998,1.018503,.8513978,1.106211,1.609557,.9925576,1.143167,.9193276,11650,4911.199,6215.029,523.7692,11126.23,6738.798,5434.968,12454.92,5227.177,6671.14,556.6085,11898.32,7227.748,5783.785
"WI",1999,1.029318,.8701668,1.116878,1.599695,1.004618,1.15242,.9335626,1.0229,.8745584,1.102614,1.569069,.9993595,1.13667,.9349256,11966.07,5143.489,6300.2,522.3859,11443.69,6822.585,5665.875,12734.88,5453.165,6729.417,552.2944,12182.58,7281.711,6005.459
"WI",2000,1.037063,.8809882,1.119066,1.611136,1.011307,1.156343,.9468368,1.033174,.8870285,1.108064,1.58663,1.008462,1.144035,.9500996,12277.82,5243.613,6479.682,554.5269,11723.29,7034.208,5798.14,12909.35,5495.011,6834.994,579.3414,12330.01,7414.335,6074.353
"WI",2001,1.032402,.8673512,1.119596,1.636886,1.003931,1.160994,.9390326,1.028597,.8745826,1.108185,1.609306,1.001456,1.147893,.9427689,12740,5490.941,6642.834,606.2279,12133.78,7249.062,6097.169,13347.4,5740.007,6978.264,629.1321,12718.27,7607.396,6369.14
"WI",2002,1.0462,.8819234,1.124469,1.657209,1.014556,1.170558,.9614386,1.03571,.8836796,1.106256,1.616667,1.005809,1.150027,.958717,12940.4,5488.215,6777.961,674.2257,12266.18,7452.187,6162.44,13561.24,5736.216,7124.468,700.5514,12860.68,7825.019,6436.767
"WI",2003,1.036748,.8499533,1.122211,1.668771,.9994084,1.175318,.9447824,1.02488,.8520755,1.102153,1.623618,.9897188,1.152427,.9412112,13097,5476.972,6844.699,775.326,12321.67,7620.025,6252.298,13711.08,5724.958,7181.427,804.6924,12906.38,7986.119,6529.651
"WI",2004,1.027629,.8235789,1.130833,1.688663,.9890993,1.185296,.9206245,1.016055,.8263338,1.110036,1.644206,.9795728,1.161897,.9180469,13136.71,5575.591,6775.986,785.1329,12351.58,7561.119,6360.724,13806.71,5853.756,7133.666,819.2889,12987.42,7952.955,6673.045
"WI",2005,1.037447,.8629972,1.132336,1.619417,1.003511,1.181306,.9451953,1.0271,.8646628,1.113518,1.582547,.994804,1.160448,.9426557,13334.14,5906.815,6644.018,783.312,12550.83,7427.33,6690.127,14031.78,6208.958,7003.045,819.7762,13212,7822.821,7028.735
"WI",2006,1.028974,.8533109,1.115508,1.62331,.9945672,1.164781,.9391754,1.021223,.8577958,1.099805,1.589601,.9884465,1.147074,.939294,13280.49,5666.106,6834.785,779.5952,12500.89,7614.38,6445.701,14012.58,5974.241,7221.176,817.1626,13195.42,8038.339,6791.404
"WI",2007,1.030752,.8692161,1.116247,1.581259,1.00018,1.16034,.9444821,1.024293,.8744814,1.101536,1.550971,.9951584,1.143903,.9459206,13379.66,5841.438,6788.256,749.9644,12629.69,7538.221,6591.402,14130.39,6161.538,7181.809,787.0447,13343.35,7968.854,6948.583
"WI",2008,1.033559,.8930454,1.105521,1.549354,1.002942,1.151214,.9649064,1.032877,.9022296,1.097492,1.53112,1.003501,1.141755,.9708537,13434.85,6027.57,6611.556,795.7204,12639.13,7407.276,6823.29,14328.45,6419.077,7067.69,841.6854,13486.77,7909.376,7260.763
"WI",2009,1.041774,.8882719,1.11623,1.393991,.9986153,1.172339,.9853261,1.035993,.8936571,1.102756,1.369835,.9952191,1.156421,.9850401,13975.05,6286.266,6088.611,1600.173,12374.88,7688.784,7886.438,14986.51,6732.481,6547.105,1706.922,13279.59,8254.026,8439.403
"WI",2010,1.04912,.8997811,1.133246,1.416983,1.011286,1.183521,.9848582,1.043884,.9048196,1.120153,1.393734,1.007987,1.16841,.9852778,14152.23,6544.022,6211.024,1397.186,12755.05,7608.209,7941.208,15216.66,7029.238,6692.363,1495.063,13721.6,8187.426,8524.301
"WI",2011,1.048915,.9120007,1.120798,1.46117,1.0127,1.173242,.9916658,1.042599,.9160452,1.106805,1.435569,1.008315,1.157042,.991143,14189.32,6610.111,6360.485,1218.723,12970.6,7579.208,7828.833,15332.76,7138.736,6888.982,1305.038,14027.72,8194.02,8443.773
"WI",2012,1.046154,.9100147,1.131032,1.465361,1.01152,1.182007,.98362,1.039677,.9128257,1.116488,1.440066,1.006685,1.165567,.9827225,13290.5,6497.963,5712.291,1080.242,12210.25,6792.532,7578.205,14375.51,7019.324,6193.768,1162.416,13213.09,7356.184,8181.739
"WI",2013,1.050693,.9138886,1.134601,1.515783,1.016032,1.187471,.9872151,1.042862,.9155515,1.118439,1.487358,1.009772,1.169407,.9853295,13040.58,6381.001,5689.719,969.8547,12070.72,6659.574,7350.856,14141.51,6909.743,6184.155,1047.613,13093.9,7231.768,7957.355
"WI",2014,1.040982,.9063151,1.12918,1.46322,1.009744,1.175109,.9738689,1.034621,.9089905,1.114807,1.438602,1.004756,1.1592,.9733199,13089.41,6395.096,5733.574,960.735,12128.67,6694.309,7355.831,14200.07,6932.221,6229.005,1038.842,13161.23,7267.848,7971.063
"WI",2015,1.045533,.9084414,1.104684,1.498364,1.01358,1.1505,.9862759,1.04071,.9121434,1.094451,1.47702,1.009974,1.138845,.9866862,13479.56,5734.554,6800.943,944.0598,12535.5,7745.002,6678.613,14618.03,6215.354,7382.629,1020.045,13597.98,8402.674,7235.399
"WV",1995,1.002709,.923623,1.02925,1.084923,.995606,1.035514,.9580383,1.008632,.929038,1.035184,1.09032,1.001547,1.041395,.9636931,9607.509,2757.713,6069.117,780.6795,8826.83,6849.796,3538.392,10905.55,3113.017,6903.386,889.1497,10016.4,7792.536,4002.167
"WV",1996,.9983419,.9279983,1.023553,1.066985,.9924031,1.028493,.9571484,1.003616,.932896,1.028831,1.071471,.9977177,1.033692,.9621884,9654.294,2846.879,6025.804,781.6113,8872.683,6807.415,3628.49,10952.24,3211.622,6850.201,890.4175,10061.82,7740.618,4102.04
"WV",1997,1.00009,.9394786,1.020489,1.063187,.9944746,1.025438,.9663239,1.004912,.944177,1.02519,1.067506,.999316,1.030103,.9711512,9995.296,2907.683,6259.266,828.3467,9166.949,7087.613,3736.03,11336.56,3278.624,7114.589,943.3495,10393.21,8057.938,4221.973
"WV",1998,1.004569,.9426859,1.02529,1.061065,.9988557,1.029922,.9711137,1.009612,.9477646,1.030265,1.064608,1.004009,1.03473,.976099,10534.61,3019.731,6535.231,979.6458,9554.962,7514.877,3999.376,11991.28,3416.089,7453.002,1122.19,10869.09,8575.192,4538.279
